Listing.ListingId,Listing.Price.ClosePrice 
mrd12047705,518311.44
mrd12047711,281190.16
mrd12047715,284702.3
mrd12047728,1229622.6
mrd12047733,272053.47
mrd12047785,744879.4
mrd12047788,680064.2
mrd12047790,391031.28
mrd12047791,502605.4
mrd12047793,292162.97
mrd12047802,399933.6
mrd12047822,297093.22
mrd12047826,359989.72
mrd12047844,304618.78
mrd12047847,363949.78
mrd12047854,431653.66
mrd12047860,478669.78
mrd12047868,499837.4
mrd12047880,362893.25
mrd12047889,527101.3
mrd12047895,658801.1
mrd12047896,283842.44
mrd12047909,357594.97
mrd12047911,502175.66
mrd12047912,507342.75
mrd12047916,986272.9
mrd12047919,537006.1
mrd12047920,321436.2
mrd12047922,684600.8
mrd12047927,475697.1
mrd12047929,313523.6
mrd12047936,336396.66
mrd12047944,219846.73
mrd12047946,479246.47
mrd12047948,297716.4
mrd12047951,523851.9
mrd12047954,375265.62
mrd12047957,351817.9
mrd12047959,854146.8
mrd12047964,301047.47
mrd12047968,223245.44
mrd12047976,257335.6
mrd12047978,573027.6
mrd12047984,398323.56
mrd12048001,525200.8
mrd12048006,644366.5
mrd12048008,631550.94
mrd12048009,355773.4
mrd12048018,302385.03
mrd12048019,216118.23
mrd12048020,365161.9
mrd12048027,408630.28
mrd12048033,224726.11
mrd12048037,279714.25
mrd12048040,360530.84
mrd12048043,299589.8
mrd12048055,300610.47
mrd12048063,746586.25
mrd12048064,225244.58
mrd12048068,346157.38
mrd12048085,369087.66
mrd12048086,287588.1
mrd12048093,334799.97
mrd12048118,276862.34
mrd12048122,307839.97
mrd12048127,300195.5
mrd12048133,343949.4
mrd12048136,270970.72
mrd12048151,316755.06
mrd12048155,326150.16
mrd12048160,221522.38
mrd12048170,545284.6
mrd12048171,303430.6
mrd12048173,365955.84
mrd12048177,362632.2
mrd12048180,282451.56
mrd12048183,615328.4
mrd12048186,270676.4
mrd12048187,535493.8
mrd12048189,603704.0
mrd12048201,459838.2
mrd12048228,316399.94
mrd12048236,297145.1
mrd12048239,329582.16
mrd12048255,222085.61
mrd12048266,280449.9
mrd12048269,284017.1
mrd12048272,353537.66
mrd12048275,613619.0
mrd12048286,321364.38
mrd12048295,297997.72
mrd12048297,292157.97
mrd12048307,304928.66
mrd12048310,277954.84
mrd12048313,298702.97
mrd12048318,222048.83
mrd12048321,293268.22
mrd12048334,282864.0
mrd12048342,439193.16
mrd12048343,287282.84
mrd12048345,363231.03
mrd12048351,602494.4
mrd12048359,501906.1
mrd12048363,337925.8
mrd12048381,361143.94
mrd12048387,309872.75
mrd12048396,301063.4
mrd12048401,377589.97
mrd12048405,288285.97
mrd12048406,270418.16
mrd12048408,354047.9
mrd12048410,302109.22
mrd12048412,644045.7
mrd12048414,612799.9
mrd12048436,219723.98
mrd12048448,563394.5
mrd12048454,224251.56
mrd12048462,253998.97
mrd12048470,466885.12
mrd12048474,1012148.75
mrd12048480,366043.6
mrd12048481,318242.47
mrd12048482,262325.4
mrd12048483,296280.38
mrd12048488,681624.6
mrd12048491,773291.75
mrd12048494,283927.78
mrd12048503,255962.75
mrd12048506,889855.94
mrd12048509,502195.06
mrd12048515,443415.22
mrd12048529,271907.66
mrd12048541,275225.34
mrd12048547,295929.47
mrd12048553,364185.84
mrd12048554,216680.97
mrd12048565,1423238.1
mrd12048584,453928.34
mrd12048586,319653.03
mrd12048592,252262.84
mrd12048598,302887.0
mrd12048612,367092.03
mrd12048619,280561.78
mrd12048620,312420.38
mrd12048622,310472.1
mrd12048630,1087996.0
mrd12048633,738342.7
mrd12048637,316946.53
mrd12048640,504339.2
mrd12048642,362599.72
mrd12048650,638718.4
mrd12048657,551128.1
mrd12048658,751061.1
mrd12048667,227621.42
mrd12048668,227177.64
mrd12048669,270328.53
mrd12048677,493296.34
mrd12048685,467773.22
mrd12048694,354282.03
mrd12048695,307989.47
mrd12048696,609653.75
mrd12048702,617874.1
mrd12048703,672474.75
mrd12048704,1142938.0
mrd12048705,451624.28
mrd12048707,435480.12
mrd12048709,276736.53
mrd12048711,679014.75
mrd12048713,320686.1
mrd12048719,225158.05
mrd12048720,726622.4
mrd12048725,276030.62
mrd12048731,229641.89
mrd12048738,313227.94
mrd12048752,268783.53
mrd12048755,265538.22
mrd12048756,271666.66
mrd12048767,362317.0
mrd12048784,245627.06
mrd12048789,521057.84
mrd12048790,219328.11
mrd12048796,844967.3
mrd12048803,221317.34
mrd12048822,962247.75
mrd12048823,364068.8
mrd12048824,686538.6
mrd12048845,338688.28
mrd12048846,224646.8
mrd12048853,216145.27
mrd12048864,660402.1
mrd12048869,401828.3
mrd12048870,223596.48
mrd12048871,323432.06
mrd12048872,303902.66
mrd12048873,579684.5
mrd12048875,567365.6
mrd12048881,648680.44
mrd12048886,638332.2
mrd12048887,441335.88
mrd12048903,420411.22
mrd12048907,313331.5
mrd12048913,216444.22
mrd12048914,280301.9
mrd12048915,407452.34
mrd12048921,304535.38
mrd12048928,376016.34
mrd12048934,449392.34
mrd12048938,671572.75
mrd12048941,1064912.8
mrd12048950,753163.5
mrd12048951,219705.39
mrd12048952,289067.03
mrd12048956,274312.2
mrd12048969,350317.75
mrd12048983,221937.47
mrd12048986,216819.02
mrd12048990,415595.66
mrd12049001,282073.1
mrd12049018,247052.11
mrd12049024,295473.7
mrd12049027,284165.84
mrd12049030,570957.4
mrd12049035,297154.84
mrd12049038,224677.5
mrd12049041,1306544.6
mrd12049049,418558.16
mrd12049050,274376.22
mrd12049062,296973.03
mrd12049063,412065.97
mrd12049065,595653.9
mrd12049067,695622.44
mrd12049074,348124.84
mrd12049077,272703.28
mrd12049079,337382.47
mrd12049081,219263.05
mrd12049084,360969.22
mrd12049090,220900.69
mrd12049097,224504.86
mrd12049102,540974.1
mrd12049125,307965.84
mrd12049126,459664.4
mrd12049143,294586.3
mrd12049145,710204.2
mrd12049146,302287.44
mrd12049148,360759.3
mrd12049153,481438.16
mrd12049154,308787.47
mrd12049160,1064724.8
mrd12049166,362539.6
mrd12049172,460822.8
mrd12049174,307905.78
mrd12049189,424440.56
mrd12049194,221889.75
mrd12049200,362822.53
mrd12049202,1268810.5
mrd12049203,564944.5
mrd12049206,305018.2
mrd12049213,341825.6
mrd12049215,284673.03
mrd12049220,226083.31
mrd12049224,637549.6
mrd12049230,317063.78
mrd12049232,364615.53
mrd12049235,314234.1
mrd12049240,293855.72
mrd12049241,415657.03
mrd12049247,323181.47
mrd12049248,226060.47
mrd12049251,282867.94
mrd12049254,276182.06
mrd12049259,479691.34
mrd12049272,253242.9
mrd12049276,223782.7
mrd12049277,1006809.9
mrd12049279,771368.3
mrd12049285,276310.75
mrd12049291,387606.84
mrd12049297,418477.94
mrd12049298,269793.6
mrd12049303,212818.88
mrd12049305,295592.78
mrd12049311,368766.84
mrd12049314,314501.9
mrd12049316,294917.56
mrd12049320,364449.12
mrd12049327,372077.6
mrd12049329,315386.66
mrd12049336,466309.72
mrd12049337,328206.28
mrd12049344,290054.88
mrd12049354,309222.22
mrd12049374,288909.03
mrd12049375,444490.88
mrd12049378,223778.0
mrd12049381,313571.78
mrd12049389,594410.56
mrd12049392,466662.1
mrd12049405,316225.66
mrd12049406,301684.8
mrd12049416,383344.16
mrd12049444,668288.44
mrd12049450,307874.72
mrd12049461,363131.56
mrd12049471,297975.62
mrd12049476,1614882.6
mrd12049483,288749.6
mrd12049485,225105.4
mrd12049487,489523.34
mrd12049489,393260.34
mrd12049511,565390.1
mrd12049537,484433.34
mrd12049541,309476.16
mrd12049544,372022.84
mrd12049546,288473.1
mrd12049548,367058.1
mrd12049549,291227.16
mrd12049568,221833.66
mrd12049569,340422.4
mrd12049572,274918.28
mrd12049577,766424.0
mrd12049579,229101.8
mrd12049600,662255.06
mrd12049605,489672.75
mrd12049610,710765.2
mrd12049622,324474.34
mrd12049627,378962.47
mrd12049636,305855.34
mrd12049648,301318.9
mrd12049658,398239.9
mrd12049664,269003.75
mrd12049665,405441.34
mrd12049667,585841.25
mrd12049669,450256.66
mrd12049671,293122.97
mrd12049672,399399.16
mrd12049674,450997.5
mrd12049696,298162.1
mrd12049702,281174.53
mrd12049711,479081.22
mrd12049713,692863.25
mrd12049715,300481.97
mrd12049729,364994.72
mrd12049733,369515.03
mrd12049734,277652.38
mrd12049742,277433.0
mrd12049744,741441.7
mrd12049747,376266.9
mrd12049752,307798.66
mrd12049757,616468.9
mrd12049764,278865.75
mrd12049767,547115.25
mrd12049768,421906.47
mrd12049769,323858.75
mrd12049774,365355.6
mrd12049776,298588.6
mrd12049782,525140.5
mrd12049783,290835.34
mrd12049790,469771.38
mrd12049803,272355.44
mrd12049809,361316.72
mrd12049828,556238.44
mrd12049834,269330.97
mrd12049835,293337.34
mrd12049836,289017.28
mrd12049838,640958.94
mrd12049842,337263.34
mrd12049846,293778.53
mrd12049861,366069.03
mrd12049871,437223.9
mrd12049873,262796.22
mrd12049882,284433.78
mrd12049888,707375.9
mrd12049898,322815.78
mrd12049929,599372.94
mrd12049932,300094.47
mrd12049933,411351.84
mrd12049942,421863.34
mrd12049945,290750.16
mrd12049950,334266.4
mrd12049955,440650.28
mrd12049957,335328.0
mrd12049961,280806.75
mrd12049969,394715.88
mrd12049979,317261.34
mrd12049981,302571.84
mrd12049986,618754.56
mrd12049987,270289.9
mrd12049992,290765.53
mrd12049994,535022.0
mrd12049995,291440.1
mrd12050028,886522.75
mrd12050041,433286.0
mrd12050042,667483.9
mrd12050045,342130.66
mrd12050049,322970.22
mrd12050060,325788.97
mrd12050065,439839.0
mrd12050078,288459.28
mrd12050082,365070.34
mrd12050086,483467.66
mrd12050088,799012.75
mrd12050103,324239.56
mrd12050108,357160.72
mrd12050114,773958.8
mrd12050115,279831.78
mrd12050116,310926.6
mrd12050123,295754.03
mrd12050127,309532.62
mrd12050135,747650.4
mrd12050142,523493.16
mrd12050144,292873.34
mrd12050147,348732.3
mrd12050149,281594.62
mrd12050150,1401207.6
mrd12050154,326102.0
mrd12050168,367248.34
mrd12050172,476143.6
mrd12050173,306287.72
mrd12050176,512238.34
mrd12050181,399932.47
mrd12050192,310381.78
mrd12050195,311681.53
mrd12050199,602909.2
mrd12050200,292637.62
mrd12050201,241750.31
mrd12050202,367311.4
mrd12050227,221384.25
mrd12050232,565121.3
mrd12050234,447753.0
mrd12050241,1630801.1
mrd12050255,269740.22
mrd12050263,426932.22
mrd12050266,459008.5
mrd12050267,813301.6
mrd12050268,390853.66
mrd12050270,450816.25
mrd12050275,219976.6
mrd12050298,299781.34
mrd12050304,223198.7
mrd12050306,222077.36
mrd12050313,360369.7
mrd12050321,326823.66
mrd12050322,221391.11
mrd12050330,573525.4
mrd12050336,282460.25
mrd12050341,724099.56
mrd12050374,647402.1
mrd12050377,311404.3
mrd12050384,305483.1
mrd12050393,1510729.5
mrd12050394,334490.25
mrd12050418,359027.22
mrd12050419,389863.25
mrd12050425,325676.62
mrd12050433,733303.4
mrd12050447,542211.0
mrd12050448,1137978.5
mrd12050452,310062.12
mrd12050455,362432.47
mrd12050464,437653.97
mrd12050473,440147.66
mrd12050501,332809.56
mrd12050514,289805.84
mrd12050515,221295.28
mrd12050516,279603.97
mrd12050521,382888.3
mrd12050522,297162.78
mrd12050528,276225.47
mrd12050540,756729.1
mrd12050542,535270.44
mrd12050556,447615.84
mrd12050558,627792.1
mrd12050569,221773.98
mrd12050592,227714.03
mrd12050594,307586.84
mrd12050598,414257.6
mrd12050607,289642.34
mrd12050612,400055.28
mrd12050626,366619.9
mrd12050627,406203.75
mrd12050628,629570.9
mrd12050640,271230.22
mrd12050644,270226.8
mrd12050648,378290.4
mrd12050668,302401.3
mrd12050675,289816.1
mrd12050679,366305.4
mrd12050680,360385.84
mrd12050681,527784.8
mrd12050683,309910.06
mrd12050684,284559.34
mrd12050685,364367.03
mrd12050690,343249.72
mrd12050708,336318.66
mrd12050723,541420.06
mrd12050729,365201.6
mrd12050735,272878.6
mrd12050739,389829.47
mrd12050748,2498230.2
mrd12050749,291338.25
mrd12050755,361236.16
mrd12050758,469891.84
mrd12050765,299941.47
mrd12050768,250695.86
mrd12050769,517033.97
mrd12050774,317143.53
mrd12050776,398201.4
mrd12050777,475269.38
mrd12050785,280343.22
mrd12050792,429638.03
mrd12050794,747309.44
mrd12050797,344895.78
mrd12050800,553600.06
mrd12050801,360440.38
mrd12050803,439213.94
mrd12050810,458495.06
mrd12050818,275916.97
mrd12050820,1021078.5
mrd12050823,284318.66
mrd12050826,269275.22
mrd12050842,285204.7
mrd12050843,265476.0
mrd12050853,359268.53
mrd12050856,304805.84
mrd12050861,217683.38
mrd12050863,691200.9
mrd12050868,361310.5
mrd12050877,220274.12
mrd12050881,282542.72
mrd12050900,918102.75
mrd12050906,403804.25
mrd12050910,340074.38
mrd12050916,274069.28
mrd12050920,726275.9
mrd12050926,388728.78
mrd12050931,307659.1
mrd12050934,605749.7
mrd12050935,292678.97
mrd12050954,433866.03
mrd12050955,308452.34
mrd12050958,307574.22
mrd12050963,341892.62
mrd12050982,253140.1
mrd12050988,264312.4
mrd12050997,418410.6
mrd12051001,305482.97
mrd12051002,368982.72
mrd12051003,223834.11
mrd12051004,299183.6
mrd12051008,373005.03
mrd12051012,329107.34
mrd12051025,365503.53
mrd12051027,819229.9
mrd12051043,689966.2
mrd12051044,283740.22
mrd12051048,279307.78
mrd12051049,290403.22
mrd12051056,876769.94
mrd12051057,298955.8
mrd12051060,427868.25
mrd12051067,585400.1
mrd12051070,368170.94
mrd12051075,455191.06
mrd12051077,289860.66
mrd12051082,1273211.5
mrd12051085,363468.66
mrd12051086,410486.1
mrd12051092,360691.53
mrd12051098,404950.97
mrd12051099,684820.5
mrd12051101,288706.12
mrd12051103,339953.3
mrd12051107,297666.66
mrd12051108,1180501.9
mrd12051124,298608.3
mrd12051153,321696.34
mrd12051166,273790.12
mrd12051170,321696.34
mrd12051171,368224.56
mrd12051184,612016.3
mrd12051199,336843.16
mrd12051206,508932.97
mrd12051213,490276.22
mrd12051214,220654.47
mrd12051216,287317.84
mrd12051221,362378.25
mrd12051223,222069.0
mrd12051224,721421.25
mrd12051229,294742.88
mrd12051237,258204.64
mrd12051249,464380.84
mrd12051250,277635.47
mrd12051254,360421.94
mrd12051259,285675.7
mrd12051268,582974.75
mrd12051275,950759.25
mrd12051284,663948.0
mrd12051288,340657.3
mrd12051295,300293.3
mrd12051297,525246.5
mrd12051301,362504.53
mrd12051317,303363.4
mrd12051324,414506.78
mrd12051353,473274.88
mrd12051357,368125.47
mrd12051370,367538.16
mrd12051382,288543.12
mrd12051396,283811.6
mrd12051401,483399.7
mrd12051403,353018.4
mrd12051415,702784.2
mrd12051435,221764.23
mrd12051438,222121.88
mrd12051442,474335.9
mrd12051444,903452.6
mrd12051447,291784.66
mrd12051472,366745.84
mrd12051502,315831.7
mrd12051510,310899.1
mrd12051515,711520.25
mrd12051517,627314.06
mrd12051520,219503.16
mrd12051521,363776.8
mrd12051534,578587.5
mrd12051540,366468.28
mrd12051544,552391.25
mrd12051559,425301.9
mrd12051560,944433.9
mrd12051562,270321.78
mrd12051575,366305.9
mrd12051576,296757.22
mrd12051588,304795.88
mrd12051610,327508.16
mrd12051617,298122.6
mrd12051647,273916.7
mrd12051653,606148.6
mrd12051659,892394.0
mrd12051663,322923.78
mrd12051670,741136.8
mrd12051671,308638.12
mrd12051676,289649.3
mrd12051694,436845.9
mrd12051704,258882.12
mrd12051713,464355.88
mrd12051720,660990.4
mrd12051721,399762.22
mrd12051722,517922.44
mrd12051726,504345.66
mrd12051730,303588.72
mrd12051752,486132.53
mrd12051759,296396.0
mrd12051761,627203.75
mrd12051764,222618.28
mrd12051765,547734.44
mrd12051766,276930.97
mrd12051767,288074.22
mrd12051776,220287.03
mrd12051778,473884.84
mrd12051790,354209.16
mrd12051812,437261.47
mrd12051821,339389.1
mrd12051822,335334.47
mrd12051823,284506.72
mrd12051828,468210.72
mrd12051836,476773.78
mrd12051838,322647.28
mrd12051842,278344.97
mrd12051844,277639.78
mrd12051851,307315.56
mrd12051854,272237.16
mrd12051859,297979.47
mrd12051871,747671.6
mrd12051872,549143.9
mrd12051873,325500.22
mrd12051888,557520.44
mrd12051894,456389.1
mrd12051898,278505.1
mrd12051903,313540.16
mrd12051907,278060.16
mrd12051913,276139.22
mrd12051918,224236.45
mrd12051920,339417.56
mrd12051921,618289.75
mrd12051930,512602.6
mrd12051936,224229.86
mrd12051946,286852.6
mrd12051948,248721.1
mrd12051949,267701.97
mrd12051954,567481.75
mrd12051964,333733.28
mrd12051979,288026.78
mrd12051983,452771.38
mrd12051988,896218.1
mrd12051989,402960.78
mrd12052004,294986.62
mrd12052007,292531.8
mrd12052008,683374.44
mrd12052011,457962.78
mrd12052012,218819.22
mrd12052016,324096.53
mrd12052017,357213.28
mrd12052018,363830.16
mrd12052024,224214.83
mrd12052027,406528.12
mrd12052030,419434.28
mrd12052036,943357.5
mrd12052041,735540.1
mrd12052052,606683.1
mrd12052056,571503.6
mrd12052059,312112.03
mrd12052067,997495.94
mrd12052081,389587.97
mrd12052085,414345.0
mrd12052093,321626.53
mrd12052105,494777.97
mrd12052111,531413.7
mrd12052115,323984.56
mrd12052124,289292.9
mrd12052126,555976.75
mrd12052136,225534.88
mrd12052140,218339.33
mrd12052144,365148.03
mrd12052147,363047.6
mrd12052153,362714.1
mrd12052156,296676.16
mrd12052168,928979.0
mrd12052172,862160.4
mrd12052173,270022.47
mrd12052182,352925.3
mrd12052189,360274.03
mrd12052190,989880.56
mrd12052194,590733.8
mrd12052216,280059.44
mrd12052238,578636.6
mrd12052255,291468.84
mrd12052259,223359.23
mrd12052269,406327.03
mrd12052272,265612.03
mrd12052276,446767.1
mrd12052298,297143.47
mrd12052300,300579.9
mrd12052320,310352.03
mrd12052327,345587.78
mrd12052334,297492.47
mrd12052336,281277.72
mrd12052360,378176.34
mrd12052365,263624.28
mrd12052370,1535169.5
mrd12052372,333164.53
mrd12052378,331267.16
mrd12052382,221648.95
mrd12052389,278493.0
mrd12052391,359575.16
mrd12052396,261301.19
mrd12052397,366968.97
mrd12052400,420839.12
mrd12052402,607223.06
mrd12052408,364302.06
mrd12052409,709824.2
mrd12052412,314101.4
mrd12052416,279593.56
mrd12052418,367409.03
mrd12052419,360834.34
mrd12052422,365385.34
mrd12052426,362302.6
mrd12052435,482378.44
mrd12052436,322846.78
mrd12052438,1260940.8
mrd12052439,222811.88
mrd12052452,220920.83
mrd12052462,287473.75
mrd12052464,628759.5
mrd12052468,691629.1
mrd12052474,319807.22
mrd12052489,485313.84
mrd12052495,504830.53
mrd12052504,412377.78
mrd12052511,357971.6
mrd12052563,290581.16
mrd12052570,675566.8
mrd12052575,360007.06
mrd12052581,269111.78
mrd12052583,270607.34
mrd12052584,282648.47
mrd12052587,297376.4
mrd12052592,277104.34
mrd12052594,725387.7
mrd12052595,396339.72
mrd12052604,285461.4
mrd12052608,348446.16
mrd12052610,303058.9
mrd12052614,288690.78
mrd12052622,418554.03
mrd12052627,226933.53
mrd12052628,261931.56
mrd12052630,290005.28
mrd12052633,674212.25
mrd12052645,433780.78
mrd12052647,289418.1
mrd12052661,429053.22
mrd12052672,371268.78
mrd12052693,1079410.8
mrd12052696,227303.39
mrd12052697,484025.9
mrd12052706,318616.9
mrd12052716,345040.3
mrd12052723,363286.8
mrd12052724,271048.6
mrd12052726,294666.5
mrd12052737,321561.22
mrd12052740,224876.75
mrd12052743,371411.97
mrd12052754,304990.03
mrd12052762,1067172.2
mrd12052770,277216.44
mrd12052772,363566.97
mrd12052779,641687.4
mrd12052786,331753.34
mrd12052788,282322.62
mrd12052795,287419.44
mrd12052799,290148.25
mrd12052820,281942.9
mrd12052828,221178.4
mrd12052863,499176.12
mrd12052879,362781.34
mrd12052880,564119.7
mrd12052883,531883.9
mrd12052888,399167.62
mrd12052898,1162726.2
mrd12052899,315431.22
mrd12052911,346699.97
mrd12052918,314128.88
mrd12052920,544790.44
mrd12052925,604288.44
mrd12052926,303424.44
mrd12052932,398294.56
mrd12052944,368535.62
mrd12052955,363089.94
mrd12052966,441553.34
mrd12052967,353683.03
mrd12052989,264834.38
mrd12052997,556535.0
mrd12053000,324893.16
mrd12053001,399230.12
mrd12053003,225539.9
mrd12053008,422381.62
mrd12053016,343697.5
mrd12053018,222942.0
mrd12053021,854476.9
mrd12053028,367673.84
mrd12053043,293827.38
mrd12053052,284465.56
mrd12053053,382094.22
mrd12053058,481492.53
mrd12053063,681849.2
mrd12053064,811964.25
mrd12053069,606146.06
mrd12053072,385669.97
mrd12053075,360163.22
mrd12053079,698006.6
mrd12053085,598927.4
mrd12053086,458021.8
mrd12053088,557853.0
mrd12053094,450227.28
mrd12053100,345859.16
mrd12053109,1210097.9
mrd12053118,317353.6
mrd12053119,812651.25
mrd12053121,279113.38
mrd12053123,699422.94
mrd12053128,317944.72
mrd12053131,379800.66
mrd12053157,372423.56
mrd12053165,364677.16
mrd12053171,289259.97
mrd12053174,285918.62
mrd12053195,411629.22
mrd12053202,675479.0
mrd12053205,306762.84
mrd12053213,440544.78
mrd12053223,284555.16
mrd12053226,633490.44
mrd12053228,826478.9
mrd12053239,673683.25
mrd12053241,316156.84
mrd12053244,625574.06
mrd12053250,285432.12
mrd12053253,379952.2
mrd12053259,378435.56
mrd12053263,517175.75
mrd12053269,538838.1
mrd12053270,224568.98
mrd12053280,453501.78
mrd12053282,310418.47
mrd12053288,291350.47
mrd12053293,341734.78
mrd12053297,219303.67
mrd12053312,217194.31
mrd12053313,384423.53
mrd12053317,222729.3
mrd12053320,293602.72
mrd12053321,213481.7
mrd12053322,280722.22
mrd12053335,221477.94
mrd12053339,532684.9
mrd12053340,452238.25
mrd12053342,275636.84
mrd12053355,327926.34
mrd12053356,359741.8
mrd12053358,287966.47
mrd12053359,365379.34
mrd12053373,290450.8
mrd12053379,801053.5
mrd12053381,273697.5
mrd12053390,310589.3
mrd12053391,290706.97
mrd12053393,302081.12
mrd12053397,665043.9
mrd12053404,710130.4
mrd12053407,480278.53
mrd12053412,3299700.2
mrd12053413,272831.94
mrd12053420,621880.1
mrd12053431,677614.94
mrd12053443,291877.84
mrd12053444,366212.2
mrd12053445,1111807.0
mrd12053454,321130.6
mrd12053455,696235.4
mrd12053457,304650.9
mrd12053459,500531.03
mrd12053463,268934.4
mrd12053469,301586.78
mrd12053475,1215608.6
mrd12053484,221387.4
mrd12053486,318981.4
mrd12053495,259911.84
mrd12053501,845244.06
mrd12053504,373938.94
mrd12053505,328786.53
mrd12053509,368499.9
mrd12053514,266606.3
mrd12053518,310527.1
mrd12053523,364306.6
mrd12053529,290629.16
mrd12053536,328220.4
mrd12053538,364969.22
mrd12053541,370594.4
mrd12053546,462547.28
mrd12053548,511108.9
mrd12053556,509145.53
mrd12053577,223557.12
mrd12053582,480137.53
mrd12053591,291618.38
mrd12053592,314543.28
mrd12053596,356175.9
mrd12053597,380755.34
mrd12053599,391093.62
mrd12053601,548501.75
mrd12053603,622229.75
mrd12053605,471069.34
mrd12053611,576390.9
mrd12053629,272463.16
mrd12053636,362394.0
mrd12053649,593135.1
mrd12053650,250666.4
mrd12053653,319747.2
mrd12053682,317644.6
mrd12053686,220213.28
mrd12053698,661140.94
mrd12053707,439708.62
mrd12053717,372490.28
mrd12053719,299427.2
mrd12053729,772003.56
mrd12053733,315345.2
mrd12053734,304291.06
mrd12053736,325350.9
mrd12053737,294218.16
mrd12053749,295607.5
mrd12053752,650209.56
mrd12053753,442498.84
mrd12053759,266763.72
mrd12053761,482421.1
mrd12053777,436478.16
mrd12053779,322565.34
mrd12053788,292529.25
mrd12053797,613337.0
mrd12053799,509751.78
mrd12053808,508798.97
mrd12053812,304901.25
mrd12053815,247562.31
mrd12053818,414710.47
mrd12053820,293257.34
mrd12053830,428682.53
mrd12053832,1109450.5
mrd12053838,421310.06
mrd12053840,294046.22
mrd12053841,299890.2
mrd12053847,403320.6
mrd12053849,489612.4
mrd12053868,1064256.8
mrd12053870,884059.1
mrd12053873,322612.22
mrd12053874,361571.4
mrd12053880,641983.56
mrd12053882,654543.5
mrd12053904,361655.38
mrd12053905,275982.97
mrd12053906,555849.56
mrd12053909,473483.97
mrd12053912,299436.44
mrd12053914,293698.97
mrd12053915,276349.3
mrd12053919,307132.84
mrd12053923,635639.06
mrd12053926,301741.47
mrd12053931,464277.28
mrd12053933,313748.38
mrd12053936,455399.56
mrd12053937,482409.2
mrd12053946,251073.38
mrd12053948,313793.72
mrd12053955,271629.72
mrd12053956,596807.5
mrd12053959,416430.56
mrd12053976,297711.9
mrd12053980,376523.34
mrd12053981,536921.0
mrd12053989,472991.1
mrd12053990,364681.4
mrd12053993,280785.84
mrd12053994,551626.4
mrd12054002,524254.3
mrd12054008,365422.34
mrd12054011,515552.56
mrd12054015,272847.88
mrd12054021,628851.9
mrd12054022,498805.94
mrd12054025,316361.66
mrd12054026,382533.1
mrd12054030,268839.2
mrd12054042,549575.25
mrd12054046,731119.94
mrd12054050,321477.66
mrd12054056,289492.34
mrd12054066,222911.12
mrd12054070,459829.2
mrd12054079,452082.5
mrd12054089,560634.8
mrd12054091,498268.4
mrd12054094,224947.47
mrd12054099,545142.1
mrd12054111,359498.4
mrd12054125,220335.5
mrd12054140,312149.03
mrd12054144,526466.1
mrd12054145,299692.94
mrd12054151,315501.88
mrd12054152,320754.56
mrd12054159,336816.5
mrd12054168,1191535.0
mrd12054169,293849.62
mrd12054174,480810.62
mrd12054185,311043.0
mrd12054189,277079.03
mrd12054203,685201.1
mrd12054206,315652.16
mrd12054210,373337.78
mrd12054212,726076.06
mrd12054213,290433.28
mrd12054215,225163.44
mrd12054223,346438.56
mrd12054228,331363.22
mrd12054240,291799.25
mrd12054241,464750.66
mrd12054245,309003.66
mrd12054248,332611.94
mrd12054260,456837.7
mrd12054261,415642.38
mrd12054263,399070.47
mrd12054265,226234.62
mrd12054271,261055.84
mrd12054278,285747.84
mrd12054280,572689.1
mrd12054281,553784.1
mrd12054284,312984.47
mrd12054287,300281.8
mrd12054294,366843.72
mrd12054296,273723.66
mrd12054301,639798.56
mrd12054306,678252.1
mrd12054308,281772.38
mrd12054315,312396.28
mrd12054317,269740.34
mrd12054320,494940.75
mrd12054326,300815.22
mrd12054328,423449.72
mrd12054330,293896.4
mrd12054333,288473.03
mrd12054334,339111.62
mrd12054335,271207.6
mrd12054337,256528.48
mrd12054344,1470249.0
mrd12054345,686874.9
mrd12054346,264700.66
mrd12054347,357816.62
mrd12054351,219336.53
mrd12054352,329075.1
mrd12054353,419049.6
mrd12054361,1182872.8
mrd12054364,360311.28
mrd12054366,394153.4
mrd12054371,304162.97
mrd12054372,689288.5
mrd12054373,696546.8
mrd12054377,940823.1
mrd12054381,676655.6
mrd12054383,477701.66
mrd12054390,215693.3
mrd12054395,741122.06
mrd12054397,855030.4
mrd12054419,335304.22
mrd12054431,313991.1
mrd12054440,340802.0
mrd12054442,365873.28
mrd12054445,442621.1
mrd12054451,812143.94
mrd12054467,545123.4
mrd12054470,928018.1
mrd12054477,696516.1
mrd12054491,1036006.9
mrd12054494,642532.4
mrd12054503,703655.0
mrd12054509,397355.47
mrd12054510,219269.38
mrd12054513,437677.53
mrd12054527,293107.6
mrd12054536,326032.97
mrd12054541,595782.06
mrd12054542,509025.2
mrd12054546,715728.2
mrd12054550,262345.0
mrd12054552,331376.1
mrd12054553,439518.66
mrd12054558,307439.47
mrd12054563,430713.66
mrd12054566,295711.72
mrd12054571,333360.28
mrd12054573,824660.6
mrd12054576,480168.56
mrd12054583,535869.25
mrd12054585,261647.53
mrd12054602,516826.06
mrd12054603,276381.25
mrd12054604,280857.1
mrd12054611,364472.38
mrd12054622,393612.72
mrd12054624,287137.34
mrd12054629,319500.25
mrd12054636,364793.03
mrd12054656,303548.5
